GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0033993	P	response to lipid	35	393	772	28362	2.3e-09	2.1e-07	// AT5G56860 // AT1G01560 // AT2G17290 // AT5G40010 // AT5G20910 // AT5G46350 // AT1G43910 // AT3G28210 // AT5G01550 // AT1G27730 // AT3G11820 // AT3G48360 // AT4G02380 // AT3G58070 // AT5G26340 // AT3G28580 // AT5G60660 // AT1G51800 // AT1G18570 // AT5G57710 // AT5G13200 // AT1G20450 // AT5G01540 // AT4G22200 // AT5G27420 // AT2G19450 // AT2G41940 // AT2G13790 // AT4G34220 // AT1G69530 // AT4G34710 // AT2G36830 // AT3G22060 // AT1G76040 // AT4G11890 
GO:0000302	P	response to reactive oxygen species	16	393	166	28362	4.9e-09	4.3e-07	// AT5G42380 // AT4G17490 // AT3G48090 // AT1G52560 // AT3G28580 // AT4G12720 // AT5G12030 // AT1G15520 // AT4G02380 // AT4G11170 // AT5G05410 // AT1G70520 // AT5G46350 // AT5G59720 // AT4G18880 // AT3G48360 
GO:0009737	P	response to abscisic acid	29	393	578	28362	7e-09	5.9e-07	// AT1G01560 // AT2G17290 // AT5G40010 // AT5G20910 // AT5G46350 // AT1G43910 // AT3G28210 // AT5G01550 // AT1G27730 // AT3G11820 // AT3G48360 // AT4G02380 // AT5G26340 // AT3G28580 // AT5G60660 // AT1G51800 // AT1G18570 // AT5G13200 // AT1G20450 // AT5G01540 // AT4G22200 // AT5G27420 // AT2G19450 // AT2G41940 // AT4G34220 // AT4G34710 // AT3G22060 // AT1G76040 // AT4G11890 
GO:0009626	P	plant-type hypersensitive response	12	393	84	28362	8e-09	6.6e-07	// AT5G13320 // AT4G12720 // AT3G52400 // AT4G23210 // AT3G50480 // AT3G48090 // AT3G11820 // AT3G50930 // AT1G29690 // AT2G01180 // AT2G26560 // AT5G13190 
GO:0097305	P	response to alcohol	29	393	583	28362	8.3e-09	6.6e-07	// AT1G01560 // AT2G17290 // AT5G40010 // AT5G20910 // AT5G46350 // AT1G43910 // AT3G28210 // AT5G01550 // AT1G27730 // AT3G11820 // AT3G48360 // AT4G02380 // AT5G26340 // AT3G28580 // AT5G60660 // AT1G51800 // AT1G18570 // AT5G13200 // AT1G20450 // AT5G01540 // AT4G22200 // AT5G27420 // AT2G19450 // AT2G41940 // AT4G34220 // AT4G34710 // AT3G22060 // AT1G76040 // AT4G11890 
GO:0034050	P	host programmed cell death induced by symbiont	12	393	85	28362	9e-09	6.9e-07	// AT5G13320 // AT4G12720 // AT3G52400 // AT4G23210 // AT3G50480 // AT3G48090 // AT3G11820 // AT3G50930 // AT1G29690 // AT2G01180 // AT2G26560 // AT5G13190 
GO:0009409	P	response to cold	23	393	384	28362	1.3e-08	9.4e-07	// AT5G42900 // AT2G38470 // AT4G33980 // AT1G80820 // AT4G38840 // AT1G74710 // AT1G27730 // AT4G34150 // AT2G40140 // AT3G48360 // AT4G02380 // AT2G30250 // AT5G47230 // AT5G06760 // AT5G16910 // AT1G17190 // AT5G40010 // AT1G20450 // AT2G19450 // AT3G50260 // AT4G34710 // AT4G11890 // AT3G61190 
GO:0042742	P	defense response to bacterium	22	393	354	28362	1.4e-08	1e-06	// AT5G49520 // AT1G80840 // AT2G38470 // AT5G06320 // AT2G30770 // AT2G23810 // AT5G46350 // AT1G74710 // AT4G12720 // AT4G31550 // AT1G02930 // AT5G57220 // AT5G45110 // AT3G56400 // AT4G31800 // AT5G01540 // AT5G27420 // AT4G26850 // AT3G50260 // AT5G52640 // AT4G23210 // AT1G18570 
GO:0070887	P	cellular response to chemical stimulus	42	393	1176	28362	4.3e-08	3e-06	// AT4G11280 // AT2G47000 // AT1G57630 // AT1G25560 // AT5G56860 // AT1G68840 // AT5G20910 // AT3G50930 // AT5G46350 // AT1G28370 // AT5G25250 // AT5G01550 // AT2G41940 // AT2G17290 // AT2G26560 // AT3G11820 // AT3G48090 // AT3G48360 // AT4G02380 // AT3G58070 // AT1G62300 // AT5G47230 // AT4G01540 // AT5G57220 // AT1G51800 // AT5G45110 // AT1G78100 // AT4G03510 // AT1G42990 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT1G14540 // AT2G36830 // AT1G76040 // AT4G34760 // AT4G11890 // AT3G56400 
GO:0044699	P	single-organism process	183	393	9448	28362	4.4e-08	3e-06	// AT5G49730 // AT1G14540 // AT5G02410 // AT3G13650 // AT5G06760 // AT5G13490 // AT2G32680 // AT1G45015 // AT2G36790 // AT3G54150 // AT5G01550 // AT4G12720 // AT3G05660 // AT3G48090 // AT4G10120 // AT2G03760 // AT3G01840 // AT3G58070 // AT3G05500 // AT3G06430 // AT4G34760 // AT1G67980 // AT2G41730 // AT3G50760 // AT1G78100 // AT2G01290 // AT3G28340 // AT4G03510 // AT3G60140 // AT1G20450 // AT5G01540 // AT5G27420 // AT5G67400 // AT3G52400 // AT4G26850 // AT1G57630 // AT2G30770 // AT3G50260 // AT1G18570 // AT1G01470 // AT3G26210 // AT4G11280 // AT2G17040 // AT1G01560 // AT2G24850 // AT4G00050 // AT3G01190 // AT1G68840 // AT2G01280 // AT5G35735 // AT1G61360 // AT2G20960 // AT5G13190 // AT4G13880 // AT4G01540 // AT4G11170 // AT3G57550 // AT1G15520 // AT2G32660 // AT4G37370 // AT2G30210 // AT4G39830 // AT4G20830 // AT2G36830 // AT5G57220 // AT1G64500 // AT5G45110 // AT3G23670 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G25780 // AT5G13200 // AT3G62760 // AT5G13320 // AT4G22200 // AT3G11840 // AT2G19450 // AT1G78240 // AT2G13790 // AT1G12950 // AT4G23210 // AT5G03760 // AT4G34710 // AT1G29690 // AT2G01180 // AT3G56400 // AT5G56860 // AT5G42900 // AT1G25560 // AT5G26030 // AT5G16370 // AT3G19010 // AT3G63170 // AT3G26060 // AT2G30140 // AT1G49320 // AT1G43910 // AT2G26560 // AT2G35980 // AT2G38470 // AT1G21390 // AT1G74710 // AT4G21390 // AT3G12920 // AT5G41750 // AT3G11520 // AT5G40010 // AT1G08560 // AT3G47570 // AT2G46400 // AT1G02930 // AT5G13630 // AT5G47230 // AT3G55630 // AT1G14740 // AT1G22280 // AT5G61440 // AT3G50480 // AT4G25240 // AT4G21380 // AT4G24570 // AT4G33050 // AT1G09970 // AT5G57710 // AT1G64210 // AT1G42990 // AT5G44920 // AT2G35930 // AT1G80820 // AT3G26500 // AT4G22470 // AT3G15500 // AT3G11820 // AT2G23810 // AT3G23250 // AT4G35180 // AT2G39660 // AT1G11860 // AT3G06500 // AT1G17140 // AT2G47000 // AT4G20860 // AT2G17290 // AT2G39200 // AT4G33980 // AT2G30550 // AT1G66090 // AT5G20910 // AT2G33110 // AT3G50930 // AT1G28370 // AT2G41940 // AT1G27730 // AT1G24150 // AT3G48360 // AT2G29090 // AT4G02380 // AT1G45201 // AT5G16910 // AT5G60660 // AT1G62300 // AT2G16900 // AT3G18830 // AT5G39580 // AT5G26340 // AT1G79680 // AT4G01250 // AT2G31880 // AT3G61190 // AT1G76040 // AT2G32140 // AT4G22710 // AT1G30040 // AT5G43450 // AT4G17490 // AT1G68050 // AT5G60800 // AT4G34220 // AT1G51800 // AT1G69530 // AT4G26200 // AT4G11890 
GO:0051716	P	cellular response to stimulus	75	393	2856	28362	7.1e-08	4.7e-06	// AT4G11280 // AT2G47000 // AT4G11890 // AT1G01560 // AT2G38470 // AT1G25560 // AT5G56860 // AT5G41750 // AT1G68840 // AT1G66090 // AT5G20910 // AT1G64210 // AT3G50930 // AT2G32680 // AT5G46350 // AT1G43910 // AT2G26560 // AT3G48360 // AT5G13190 // AT5G25250 // AT5G01550 // AT2G41940 // AT1G09970 // AT4G13880 // AT1G28370 // AT4G12720 // AT3G11820 // AT3G48090 // AT4G11170 // AT2G32660 // AT4G02380 // AT3G01840 // AT3G58070 // AT5G44920 // AT4G23210 // AT1G29690 // AT4G34760 // AT2G30250 // AT5G47230 // AT4G01540 // AT1G22280 // AT2G39660 // AT5G57220 // AT1G78100 // AT3G50480 // AT5G45110 // AT2G31880 // AT1G79680 // AT1G76040 // AT4G03510 // AT2G32140 // AT3G05660 // AT3G47570 // AT1G42990 // AT5G13320 // AT5G01540 // AT1G57630 // AT5G27420 // AT4G17490 // AT1G18570 // AT2G47590 // AT3G52400 // AT4G26850 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT1G14540 // AT2G17290 // AT2G36830 // AT1G51800 // AT2G01180 // AT1G62300 // AT2G31865 // AT3G56400 
GO:0009620	P	response to fungus	27	393	573	28362	7.9e-08	5.1e-06	// AT1G80840 // AT2G38470 // AT2G39200 // AT2G30770 // AT5G46350 // AT5G33355 // AT5G43580 // AT2G40140 // AT4G11890 // AT5G39580 // AT5G38900 // AT5G57220 // AT2G39210 // AT3G59930 // AT1G79680 // AT3G50480 // AT5G45110 // AT1G74710 // AT3G56400 // AT3G25780 // AT4G31800 // AT3G52400 // AT1G01470 // AT3G11820 // AT2G39660 // AT1G51800 // AT2G31865 
GO:0009751	P	response to salicylic acid	16	393	209	28362	9.8e-08	6.2e-06	// AT1G80840 // AT4G31800 // AT5G06320 // AT3G52400 // AT3G50930 // AT2G37710 // AT1G79680 // AT3G50480 // AT3G48090 // AT3G11820 // AT3G48360 // AT3G56400 // AT2G03760 // AT1G18570 // AT1G15520 // AT3G61190 
GO:0012501	P	programmed cell death	13	393	147	28362	3.4e-07	2.1e-05	// AT5G13320 // AT4G12720 // AT3G52400 // AT3G12920 // AT4G23210 // AT3G50480 // AT3G48090 // AT3G11820 // AT3G50930 // AT1G29690 // AT2G01180 // AT2G26560 // AT5G13190 
GO:0050832	P	defense response to fungus	24	393	504	28362	3.5e-07	2.1e-05	// AT1G80840 // AT2G38470 // AT2G39200 // AT2G30770 // AT5G46350 // AT5G33355 // AT5G43580 // AT2G40140 // AT4G11890 // AT5G39580 // AT5G38900 // AT5G57220 // AT2G39210 // AT3G59930 // AT1G51800 // AT5G45110 // AT1G74710 // AT3G56400 // AT4G31800 // AT3G52400 // AT1G01470 // AT3G11820 // AT2G39660 // AT2G31865 
GO:0031347	P	regulation of defense response	16	393	233	28362	3.9e-07	2.3e-05	// AT5G13320 // AT5G01540 // AT1G74710 // AT1G80840 // AT4G31800 // AT4G12720 // AT3G52400 // AT3G12920 // AT5G45110 // AT3G11820 // AT2G31880 // AT3G56400 // AT2G39660 // AT4G11890 // AT5G13190 // AT3G61190 
GO:0002682	P	regulation of immune system process	11	393	111	28362	9.8e-07	5.3e-05	// AT5G13320 // AT5G01540 // AT1G80840 // AT4G31800 // AT4G12720 // AT3G52400 // AT5G45110 // AT3G11820 // AT3G56400 // AT2G39660 // AT5G13190 
GO:0080134	P	regulation of response to stress	18	393	316	28362	9.7e-07	5.3e-05	// AT5G13320 // AT5G01540 // AT1G74710 // AT1G80840 // AT4G31800 // AT4G12720 // AT3G52400 // AT3G12920 // AT5G45110 // AT3G11820 // AT2G31880 // AT3G56400 // AT2G39660 // AT5G46350 // AT3G05500 // AT4G11890 // AT5G13190 // AT3G61190 
GO:0002252	P	immune effector process	9	393	67	28362	9.6e-07	5.3e-05	// AT1G80840 // AT4G31800 // AT5G06320 // AT2G35930 // AT3G56400 // AT3G11840 // AT5G46350 // AT2G26560 // AT2G35980 
GO:0009753	P	response to jasmonic acid	15	393	225	28362	1.3e-06	6.8e-05	// AT4G11280 // AT4G20860 // AT2G24850 // AT5G45110 // AT3G52400 // AT4G26850 // AT3G50480 // AT3G15500 // AT3G11820 // AT3G48360 // AT3G23250 // AT3G56400 // AT4G34710 // AT1G18570 // AT1G15520 
GO:0010941	P	regulation of cell death	9	393	71	28362	1.5e-06	7.8e-05	// AT5G13320 // AT3G52400 // AT3G12920 // AT2G13790 // AT3G48090 // AT3G11820 // AT3G50260 // AT2G31880 // AT5G13190 
GO:0009408	P	response to heat	14	393	199	28362	1.6e-06	8.1e-05	// AT1G07400 // AT2G38470 // AT2G30250 // AT1G52560 // AT4G26850 // AT3G46230 // AT5G12020 // AT5G12030 // AT5G05410 // AT3G61190 // AT1G16030 // AT4G36990 // AT5G59720 // AT5G52640 
GO:0007154	P	cell communication	59	393	2223	28362	1.6e-06	8.2e-05	// AT5G56860 // AT2G47000 // AT1G57630 // AT1G01560 // AT1G25560 // AT4G12720 // AT5G41750 // AT1G68840 // AT1G66090 // AT5G20910 // AT1G61360 // AT3G50930 // AT2G32680 // AT1G43910 // AT1G28370 // AT3G48360 // AT5G01550 // AT2G41940 // AT1G09970 // AT4G13880 // AT3G11820 // AT3G48090 // AT4G11170 // AT2G32660 // AT4G02380 // AT3G01840 // AT3G58070 // AT5G44920 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G22280 // AT2G39660 // AT1G78100 // AT5G45110 // AT2G31880 // AT1G79680 // AT4G21390 // AT2G32140 // AT3G05660 // AT3G47570 // AT1G42990 // AT5G01540 // AT4G21380 // AT5G27420 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT1G64210 // AT2G17290 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 // AT3G56400 
GO:0014070	P	response to organic cyclic compound	20	393	405	28362	2e-06	9.8e-05	// AT3G48090 // AT1G80840 // AT4G31800 // AT5G06320 // AT3G52400 // AT2G13790 // AT3G11520 // AT2G37710 // AT1G79680 // AT3G50480 // AT2G03760 // AT3G11820 // AT3G48360 // AT3G50930 // AT3G56400 // AT1G08560 // AT1G18570 // AT5G57710 // AT1G15520 // AT3G61190 
GO:0009755	P	hormone-mediated signaling pathway	30	393	821	28362	2.6e-06	0.00013	// AT5G56860 // AT2G47000 // AT1G25560 // AT1G68840 // AT5G20910 // AT1G28370 // AT5G01550 // AT2G41940 // AT2G17290 // AT3G11820 // AT3G48360 // AT3G58070 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G78100 // AT5G45110 // AT3G56400 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 
GO:0010035	P	response to inorganic substance	32	393	926	28362	3.7e-06	0.00017	// AT4G11280 // AT2G38470 // AT4G12720 // AT1G52560 // AT5G46350 // AT2G26560 // AT3G48360 // AT1G27730 // AT2G41380 // AT5G26340 // AT5G12030 // AT3G48090 // AT4G11170 // AT4G02380 // AT3G23250 // AT3G05500 // AT1G15520 // AT1G02930 // AT5G42380 // AT3G28580 // AT5G06760 // AT5G40010 // AT1G20450 // AT1G11860 // AT1G01470 // AT2G35930 // AT3G15500 // AT4G34220 // AT5G05410 // AT1G70520 // AT5G59720 // AT4G11890 
GO:0007165	P	signal transduction	53	393	1965	28362	3.8e-06	0.00018	// AT5G56860 // AT2G47000 // AT1G57630 // AT1G01560 // AT1G25560 // AT4G12720 // AT5G41750 // AT1G68840 // AT1G66090 // AT5G20910 // AT3G50930 // AT2G32680 // AT1G28370 // AT3G48360 // AT5G01550 // AT2G41940 // AT1G09970 // AT4G13880 // AT3G11820 // AT3G48090 // AT4G11170 // AT2G32660 // AT3G01840 // AT3G58070 // AT5G44920 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G22280 // AT2G39660 // AT1G78100 // AT5G45110 // AT2G31880 // AT1G79680 // AT2G32140 // AT3G05660 // AT3G47570 // AT1G42990 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT1G64210 // AT2G17290 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 // AT3G56400 
GO:0071310	P	cellular response to organic substance	34	393	1023	28362	4.1e-06	0.00019	// AT5G56860 // AT2G47000 // AT1G25560 // AT1G68840 // AT5G20910 // AT3G50930 // AT1G28370 // AT5G01550 // AT2G41940 // AT2G17290 // AT3G11820 // AT3G48090 // AT3G48360 // AT3G58070 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G78100 // AT5G45110 // AT3G56400 // AT4G03510 // AT1G42990 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 
GO:0050789	P	regulation of biological process	110	393	5306	28362	5.6e-06	0.00025	// AT5G49520 // AT1G80840 // AT2G32680 // AT5G46350 // AT2G24500 // AT5G01550 // AT3G05660 // AT3G48090 // AT3G01840 // AT3G58070 // AT3G05500 // AT4G34760 // AT5G23280 // AT1G78100 // AT1G20450 // AT5G01540 // AT3G52400 // AT1G57630 // AT3G50260 // AT1G18570 // AT5G41750 // AT1G01560 // AT4G00050 // AT2G01280 // AT2G20960 // AT5G13190 // AT4G13880 // AT4G11170 // AT3G57550 // AT2G32660 // AT4G36990 // AT2G36830 // AT1G64500 // AT5G45110 // AT1G51800 // AT5G13200 // AT3G47570 // AT5G13320 // AT4G22200 // AT2G19450 // AT2G13790 // AT1G29690 // AT1G76040 // AT3G56400 // AT1G71080 // AT5G56860 // AT5G42900 // AT1G25560 // AT4G12720 // AT5G61440 // AT3G26060 // AT2G30140 // AT4G29190 // AT1G74710 // AT3G12920 // AT2G40140 // AT3G11520 // AT4G31550 // AT2G46400 // AT2G30250 // AT5G47230 // AT1G22280 // AT5G60800 // AT4G33050 // AT1G09970 // AT5G57710 // AT1G64210 // AT1G42990 // AT5G44920 // AT3G06620 // AT2G17040 // AT1G80820 // AT3G02550 // AT3G15500 // AT3G11820 // AT3G23250 // AT2G39660 // AT5G01100 // AT3G06500 // AT1G17140 // AT2G47000 // AT2G38470 // AT2G17290 // AT2G16900 // AT4G33980 // AT1G66090 // AT5G20910 // AT3G50930 // AT1G28370 // AT2G41940 // AT1G27730 // AT3G48360 // AT4G18880 // AT1G62300 // AT1G68840 // AT4G01540 // AT1G79680 // AT4G01250 // AT2G31880 // AT3G61190 // AT3G55980 // AT2G32140 // AT4G31800 // AT4G17490 // AT1G68050 // AT4G34220 // AT5G05410 // AT1G68520 // AT1G69530 // AT4G11890 
GO:0044700	P	single organism signaling	53	393	1995	28362	5.8e-06	0.00025	// AT5G56860 // AT2G47000 // AT1G57630 // AT1G01560 // AT1G25560 // AT4G12720 // AT5G41750 // AT1G68840 // AT1G66090 // AT5G20910 // AT3G50930 // AT2G32680 // AT1G28370 // AT3G48360 // AT5G01550 // AT2G41940 // AT1G09970 // AT4G13880 // AT3G11820 // AT3G48090 // AT4G11170 // AT2G32660 // AT3G01840 // AT3G58070 // AT5G44920 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G22280 // AT2G39660 // AT1G78100 // AT5G45110 // AT2G31880 // AT1G79680 // AT2G32140 // AT3G05660 // AT3G47570 // AT1G42990 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT1G64210 // AT2G17290 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 // AT3G56400 
GO:0023052	P	signaling	53	393	1997	28362	5.9e-06	0.00026	// AT5G56860 // AT2G47000 // AT1G57630 // AT1G01560 // AT1G25560 // AT4G12720 // AT5G41750 // AT1G68840 // AT1G66090 // AT5G20910 // AT3G50930 // AT2G32680 // AT1G28370 // AT3G48360 // AT5G01550 // AT2G41940 // AT1G09970 // AT4G13880 // AT3G11820 // AT3G48090 // AT4G11170 // AT2G32660 // AT3G01840 // AT3G58070 // AT5G44920 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G22280 // AT2G39660 // AT1G78100 // AT5G45110 // AT2G31880 // AT1G79680 // AT2G32140 // AT3G05660 // AT3G47570 // AT1G42990 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT1G64210 // AT2G17290 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 // AT3G56400 
GO:0071229	P	cellular response to acid chemical	21	393	485	28362	7.8e-06	0.00033	// AT5G56860 // AT3G48090 // AT2G41940 // AT5G01550 // AT2G17290 // AT5G45110 // AT3G52400 // AT3G50930 // AT4G34220 // AT1G51800 // AT5G01540 // AT5G20910 // AT3G15500 // AT3G11820 // AT3G48360 // AT3G56400 // AT2G36830 // AT4G02380 // AT1G76040 // AT3G58070 // AT4G11890 
GO:0032870	P	cellular response to hormone stimulus	30	393	879	28362	9.4e-06	0.00039	// AT5G56860 // AT2G47000 // AT1G25560 // AT1G68840 // AT5G20910 // AT1G28370 // AT5G01550 // AT2G41940 // AT2G17290 // AT3G11820 // AT3G48360 // AT3G58070 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G78100 // AT5G45110 // AT3G56400 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 
GO:0071495	P	cellular response to endogenous stimulus	30	393	890	28362	1.2e-05	0.00049	// AT5G56860 // AT2G47000 // AT1G25560 // AT1G68840 // AT5G20910 // AT1G28370 // AT5G01550 // AT2G41940 // AT2G17290 // AT3G11820 // AT3G48360 // AT3G58070 // AT1G62300 // AT5G47230 // AT4G01540 // AT1G78100 // AT5G45110 // AT3G56400 // AT5G01540 // AT4G17490 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT3G50260 // AT2G36830 // AT1G51800 // AT1G76040 // AT4G34760 // AT4G11890 
GO:0033554	P	cellular response to stress	29	393	858	28362	1.6e-05	0.00064	// AT2G38470 // AT4G12720 // AT3G50930 // AT5G46350 // AT1G43910 // AT2G26560 // AT5G13190 // AT5G25250 // AT3G11820 // AT3G48090 // AT4G02380 // AT1G62300 // AT2G30250 // AT5G57220 // AT3G50480 // AT1G18570 // AT4G03510 // AT1G42990 // AT5G13320 // AT2G47590 // AT3G52400 // AT4G26850 // AT1G57630 // AT4G34220 // AT1G14540 // AT4G23210 // AT1G29690 // AT2G01180 // AT2G31865 
GO:0044419	P	interspecies interaction between organisms	11	393	154	28362	1.8e-05	0.00072	// AT5G13320 // AT5G01540 // AT1G80840 // AT4G31800 // AT5G06320 // AT5G45110 // AT1G16030 // AT2G39660 // AT5G46350 // AT2G26560 // AT2G35980 
GO:0050776	P	regulation of immune response	9	393	101	28362	2.1e-05	0.00082	// AT5G13320 // AT5G01540 // AT4G12720 // AT3G52400 // AT5G45110 // AT3G11820 // AT3G56400 // AT2G39660 // AT5G13190 
GO:0048583	P	regulation of response to stimulus	22	393	565	28362	2.3e-05	0.00089	// AT2G47000 // AT1G80840 // AT4G12720 // AT5G20910 // AT5G46350 // AT5G13190 // AT1G74710 // AT3G12920 // AT3G11820 // AT3G05500 // AT1G51800 // AT5G45110 // AT2G31880 // AT3G56400 // AT5G13320 // AT5G01540 // AT4G31800 // AT3G52400 // AT4G34220 // AT2G39660 // AT4G11890 // AT3G61190 
GO:0044763	P	single-organism cellular process	127	393	6591	28362	2.9e-05	0.0011	// AT5G02410 // AT3G13650 // AT2G30770 // AT5G13490 // AT2G32680 // AT5G01550 // AT4G12720 // AT3G05660 // AT3G48090 // AT3G48360 // AT5G61440 // AT3G01840 // AT3G58070 // AT4G34760 // AT1G67980 // AT2G41730 // AT5G60660 // AT1G78100 // AT2G01290 // AT4G03510 // AT5G01540 // AT5G27420 // AT3G52400 // AT4G26850 // AT1G57630 // AT3G50260 // AT1G18570 // AT4G11280 // AT5G41750 // AT1G01560 // AT2G24850 // AT3G55630 // AT1G80820 // AT1G61360 // AT2G20960 // AT5G13190 // AT4G13880 // AT4G11170 // AT3G57550 // AT2G32660 // AT4G37370 // AT2G30210 // AT2G36830 // AT5G57220 // AT1G64500 // AT5G45110 // AT3G23670 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G25780 // AT3G47570 // AT5G13320 // AT4G21380 // AT2G19450 // AT1G78240 // AT2G13790 // AT1G12950 // AT4G23210 // AT4G34710 // AT1G29690 // AT1G76040 // AT3G56400 // AT5G56860 // AT1G25560 // AT5G26030 // AT5G16370 // AT3G63170 // AT3G26060 // AT1G43910 // AT2G26560 // AT1G74710 // AT4G21390 // AT3G12920 // AT3G11520 // AT1G08560 // AT3G62760 // AT1G02930 // AT5G13630 // AT5G47230 // AT1G14740 // AT1G22280 // AT3G50480 // AT5G60800 // AT4G22200 // AT4G33050 // AT1G09970 // AT1G64210 // AT1G42990 // AT5G44920 // AT2G17040 // AT3G15500 // AT3G11820 // AT3G23250 // AT2G39660 // AT1G11860 // AT3G54150 // AT2G47000 // AT2G38470 // AT2G17290 // AT2G39200 // AT1G66090 // AT5G20910 // AT2G33110 // AT3G50930 // AT1G28370 // AT1G24150 // AT4G10120 // AT2G29090 // AT4G02380 // AT5G16910 // AT1G62300 // AT2G16900 // AT1G68840 // AT4G01540 // AT1G79680 // AT2G31880 // AT3G61190 // AT2G01180 // AT2G32140 // AT1G30040 // AT4G17490 // AT2G41940 // AT4G34220 // AT1G51800 // AT1G69530 // AT4G11890 
GO:0009404	P	toxin metabolic process	7	393	60	28362	3.6e-05	0.0014	// AT2G38470 // AT2G30770 // AT3G56400 // AT1G17190 // AT3G62760 // AT1G02930 // AT1G69930 
GO:1901701	P	cellular response to oxygen-containing compound	23	393	635	28362	4.4e-05	0.0016	// AT5G56860 // AT2G17290 // AT5G20910 // AT3G50930 // AT5G46350 // AT5G01550 // AT2G41940 // AT3G11820 // AT3G48090 // AT3G48360 // AT4G02380 // AT3G58070 // AT1G51800 // AT5G45110 // AT3G56400 // AT5G01540 // AT3G52400 // AT2G13790 // AT3G15500 // AT4G34220 // AT2G36830 // AT1G76040 // AT4G11890 
GO:0007568	P	aging	11	393	174	28362	5.2e-05	0.0019	// AT4G11280 // AT3G60140 // AT2G19450 // AT2G39200 // AT2G13790 // AT4G01250 // AT2G23810 // AT3G56400 // AT4G02380 // AT2G35980 // AT4G26200 
GO:0001666	P	response to hypoxia	7	393	64	28362	5.3e-05	0.0019	// AT5G25250 // AT5G27760 // AT1G57630 // AT5G57220 // AT3G48090 // AT1G14540 // AT2G26560 
GO:0090351	P	seedling development	11	393	177	28362	6e-05	0.0021	// AT1G20450 // AT5G01540 // AT5G01550 // AT2G19450 // AT5G56860 // AT2G13790 // AT1G09970 // AT4G34220 // AT5G57710 // AT3G06500 // AT5G13200 
