GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0005634	C	nucleus	33	355	2621	37767	0.056	0.37	// AT1G03930 // AT1G80840 // AT2G38470 // AT1G76860 // AT5G47220 // AT4G25210 // AT1G74930 // AT4G24210 // AT1G76600 // AT4G32800 // AT5G27770 // AT2G46830 // AT5G43630 // AT3G19670 // AT4G39780 // AT3G13782 // AT2G46520 // AT1G68920 // AT1G60900 // AT3G15210 // AT2G35530 // AT1G42990 // AT4G17490 // AT5G43700 // AT2G34720 // AT2G33370 // AT5G67300 // AT1G22190 // AT1G10940 // AT1G75490 // AT1G13350 // AT2G37190 // AT1G61730 
GO:0031974	C	membrane-enclosed lumen	9	355	546	37767	0.077	0.41	// AT1G76600 // AT5G27770 // AT2G34720 // AT4G25210 // AT2G33370 // AT2G34520 // AT2G37190 // AT3G15210 // AT1G61730 
GO:0005783	C	endoplasmic reticulum	8	355	466	37767	0.077	0.41	// AT1G42990 // AT4G11800 // AT4G14420 // AT4G15760 // AT4G17910 // AT1G27770 // AT2G15090 // AT1G09070 
GO:0043233	C	organelle lumen	9	355	539	37767	0.073	0.41	// AT1G76600 // AT5G27770 // AT2G34720 // AT4G25210 // AT2G33370 // AT2G34520 // AT2G37190 // AT3G15210 // AT1G61730 
GO:0044428	C	nuclear part	9	355	543	37767	0.075	0.41	// AT1G76600 // AT5G27770 // AT2G34720 // AT4G25210 // AT2G33370 // AT2G37190 // AT3G15210 // AT2G46520 // AT1G61730 
GO:0070013	C	intracellular organelle lumen	9	355	539	37767	0.073	0.41	// AT1G76600 // AT5G27770 // AT2G34720 // AT4G25210 // AT2G33370 // AT2G34520 // AT2G37190 // AT3G15210 // AT1G61730 
GO:0016020	C	membrane	47	355	4068	37767	0.083	0.43	// AT5G14120 // AT4G17910 // AT4G38350 // AT3G53430 // AT3G55750 // AT3G44670 // AT1G66090 // AT2G23810 // AT5G11740 // AT5G53010 // AT1G59870 // AT1G72940 // AT5G27770 // AT3G21250 // AT1G27770 // AT1G53780 // AT2G46505 // AT5G48380 // AT1G67300 // AT2G28120 // AT2G46520 // AT1G07135 // AT3G12260 // AT1G03920 // AT4G19520 // AT5G52650 // AT5G11250 // AT5G43970 // AT1G08360 // AT2G41410 // AT5G20230 // AT3G19680 // AT4G24570 // AT3G13760 // AT5G52050 // AT2G34510 // AT1G42990 // AT1G63860 // AT5G27850 // AT2G24240 // AT3G52400 // AT4G31040 // AT5G03800 // AT5G02180 // AT3G24830 // AT1G57990 // AT5G06320 
GO:0031975	C	envelope	6	355	595	37767	0.49	1	// AT1G27770 // AT2G39730 // AT5G43970 // AT2G46505 // AT4G24570 // AT2G46520 
GO:0016021	C	integral to membrane	5	355	395	37767	0.32	1	// AT4G31040 // AT2G24240 // AT1G67300 // AT2G46520 // AT4G17910 
GO:0031967	C	organelle envelope	6	355	595	37767	0.49	1	// AT1G27770 // AT2G39730 // AT5G43970 // AT2G46505 // AT4G24570 // AT2G46520 
GO:0005886	C	plasma membrane	14	355	1456	37767	0.5	1	// AT5G14120 // AT5G27770 // AT2G24240 // AT3G52400 // AT4G38350 // AT5G06320 // AT1G03920 // AT2G41410 // AT5G48380 // AT2G28120 // AT1G08360 // AT3G19680 // AT2G23810 // AT1G59870 
GO:0012505	C	endomembrane system	32	355	3416	37767	0.54	1	// AT4G17910 // AT1G05575 // AT3G53810 // AT4G12680 // AT4G38960 // AT5G18640 // AT5G49950 // AT1G80210 // AT3G22970 // AT4G25835 // AT1G33610 // AT3G14240 // AT2G30230 // AT4G02120 // AT4G37250 // AT4G11521 // AT2G46520 // AT1G22890 // AT1G22500 // AT5G58980 // AT1G66180 // AT3G19030 // AT5G54145 // AT3G16090 // AT1G67600 // AT5G37690 // AT1G42990 // AT1G65295 // AT3G47800 // AT2G15880 // AT5G48740 // AT5G49770 
GO:0031090	C	organelle membrane	7	355	842	37767	0.68	1	// AT1G42990 // AT3G21250 // AT4G17910 // AT1G27770 // AT5G43970 // AT2G46505 // AT4G24570 
GO:0005739	C	mitochondrion	13	355	1276	37767	0.42	1	// AT3G12260 // AT1G07770 // AT4G04925 // AT2G18700 // AT4G36500 // AT5G43970 // AT5G45560 // AT2G46505 // AT2G34520 // AT3G26780 // AT4G24570 // AT1G55890 // AT1G74260 
